GROUPING,TYPE,STATE,Premium,Losses,Quotes,Sales,Premium2,Losses2,Quotes2,Sales2,Premium3
77332,ZIP,TX,542750,331078,14126,1893,358215,258241,7487,1779,394037
77333,ZIP,TX,555822,361284,39757,5248,483565,368510,29818,4198,372345
77334,ZIP,TX,923929,850015,46789,6878,498922,493009,29009,4952,478965
77335,ZIP,TX,33038,29073,60132,8599,30395,20642,30667,7911,27963
77336,ZIP,TX,429167,218875,141611,9205,296125,142269,84967,7640,198404
77337,ZIP,TX,459297,482262,137654,15417,385809,245954,92228,10946,223769
77338,ZIP,TX,470962,273158,151818,5465,494510,142042,154854,3279,454949
77339,ZIP,TX,511241,337419,124121,8068,485679,307051,127845,8310,485679
77340,ZIP,TX,162546,81273,169893,18009,149542,77209,115527,11886,82248
77341,ZIP,TX,143922,122334,128635,12478,83475,106431,131208,6239,75962
77342,ZIP,TX,117494,61097,130547,9008,81071,33603,84856,4774,56750
77343,ZIP,TX,834562,834562,94083,13360,859599,675995,74326,13494,782235
77344,ZIP,TX,949772,1025754,69726,5090,588859,769316,48111,2545,577082
77345,ZIP,TX,713165,556269,185477,20773,477821,445015,140963,13087,473043
77346,ZIP,TX,387785,182259,85322,10921,426564,145807,47780,7863,281532
77347,ZIP,TX,869042,330236,157358,10071,825590,227863,91268,10474,462330
77348,ZIP,TX,558127,413014,81107,3001,479989,441925,46231,2101,268794
77349,ZIP,TX,317444,117454,41340,1488,184118,125676,42167,908,147294
77350,ZIP,TX,952128,818830,114728,16177,637926,597746,97519,9544,382756
77351,ZIP,TX,165504,125783,131370,5255,120818,70438,68312,3048,91822
77353,ZIP,TX,628243,691067,175843,14595,521442,359355,184635,11092,265935
77354,ZIP,TX,39982,17192,90606,5618,39582,17192,57988,5618,41561
77355,ZIP,TX,344314,130839,185150,26291,199702,124297,187002,24188,151774
77356,ZIP,TX,73127,76783,2899,171,72396,59123,2319,178,48505
77357,ZIP,TX,865445,649084,143252,11890,701010,350505,77356,9988,525758
77358,ZIP,TX,936120,908036,146670,10267,645923,835393,152537,6058,671760
77359,ZIP,TX,515657,371273,1290,35,371273,393549,1329,18,230189
77360,ZIP,TX,883016,379697,80958,7367,459168,379697,55051,4347,394884
77362,ZIP,TX,368174,320311,122573,3432,357129,221015,109090,2814,232134
77363,ZIP,TX,26214,16253,130745,7583,23593,12515,91522,6597,23121
77364,ZIP,TX,720932,317210,143786,13660,439769,225219,126532,12977,448564
77365,ZIP,TX,652971,698679,33902,2034,476669,405234,24409,2115,290768
77367,ZIP,TX,11618,6158,44185,5921,8714,5850,26069,4382,9237
77368,ZIP,TX,576152,495491,112952,15136,288076,282430,70030,13168,302480
77369,ZIP,TX,542110,233107,5238,251,390319,205134,3719,178,195160
77371,ZIP,TX,45403,33144,29922,1047,27696,18229,25134,576,21603
77372,ZIP,TX,302113,296071,163728,19484,163141,236857,173552,13054,172929
77373,ZIP,TX,48637,47178,22342,603,50582,44819,14746,525,34396
77374,ZIP,TX,820398,287139,125313,17043,689134,258425,73935,13123,392806
77375,ZIP,TX,519301,467371,110945,13092,275230,336507,71005,10997,170643
77376,ZIP,TX,502543,190966,137371,18408,376907,169960,81049,15279,339216
77377,ZIP,TX,804520,836701,2559,67,450531,493654,1407,57,279329
77378,ZIP,TX,221874,84312,163782,24076,124249,91900,98269,23594,85732
77379,ZIP,TX,461456,350707,2675,187,392238,312129,2381,101,258877
77380,ZIP,TX,587086,363993,70277,10120,569473,385833,42166,5161,466968
77381,ZIP,TX,99315,89384,195988,9799,69521,69720,109753,8231,73692
77382,ZIP,TX,794854,834597,134185,3757,508707,826251,126134,2254,335747
77383,ZIP,TX,545132,517875,163650,9164,299823,315904,129284,5223,242857
77384,ZIP,TX,298482,322361,79398,3573,280573,212758,41287,3323,238487
77385,ZIP,TX,996860,737676,175162,11736,877237,796690,152391,11267,868465
77386,ZIP,TX,516395,387296,132904,10367,485411,379550,118285,7775,465995
77387,ZIP,TX,502041,426735,114312,3887,321306,328586,60585,2293,163866
77388,ZIP,TX,668452,427809,145490,17750,695190,269520,110572,18460,417114
77389,ZIP,TX,349880,286902,59757,6334,370873,238129,65135,4687,370873
77391,ZIP,TX,292240,184111,96217,10584,286395,104943,58692,5715,283531
77393,ZIP,TX,394709,161831,173892,16520,252614,142411,130419,15694,204617
77396,ZIP,TX,634792,501486,55406,5264,330092,376115,28811,5317,293782
77399,ZIP,TX,592,349,63613,2226,562,230,62341,1959,601
77401,ZIP,TX,870844,522506,49120,7221,888261,543406,51576,7077,657313
77402,ZIP,TX,636232,655319,16838,2004,451725,484936,14817,2204,370415
77404,ZIP,TX,205884,212061,64604,6137,185296,116634,41993,3744,163060
77406,ZIP,TX,762836,450073,67823,6511,762836,292547,41372,5274,640782
77410,ZIP,TX,871205,392042,18838,1771,627268,266589,16012,1541,608450
77411,ZIP,TX,644085,244752,68389,4514,354247,215382,55395,3024,332992
77412,ZIP,TX,405388,162155,157966,9162,283772,110265,162705,5222,266746
77413,ZIP,TX,352875,324645,93489,6077,236426,347370,65442,3099,196234
77414,ZIP,TX,587500,505250,44290,2746,334875,515355,36761,2883,334875
77415,ZIP,TX,86179,42228,63356,5259,61187,33360,57654,3050,64858
77417,ZIP,TX,819482,606417,95184,10280,458910,648866,92328,5243,229455
77418,ZIP,TX,610760,500823,17331,537,384779,285469,18544,467,292432
77419,ZIP,TX,550747,198269,117717,9771,501180,160598,80048,5374,481133
77420,ZIP,TX,878170,623501,140989,13253,684973,342926,126890,12590,506880
77422,ZIP,TX,251503,165992,116247,4301,206232,96275,92998,3656,202107
77423,ZIP,TX,690432,407355,124817,10110,711145,236266,107343,8088,739591
77426,ZIP,TX,943379,849041,109375,5688,556594,466973,80938,4038,311693
77428,ZIP,TX,4949,2277,79454,6039,4702,2505,48467,4892,3432
77429,ZIP,TX,972356,709820,51998,3588,972356,354910,37959,2081,1020974
77430,ZIP,TX,293283,272753,43965,1363,175970,259115,30776,1240,114381
77431,ZIP,TX,58296,20987,143865,17839,34978,19518,107899,10703,37077
77432,ZIP,TX,146007,77384,34871,2127,74464,47978,34871,1276,72230
77433,ZIP,TX,538631,484768,30920,2968,479382,421748,19789,2493,436238
77434,ZIP,TX,465302,381548,94277,4431,348977,301423,51852,3678,303610
77435,ZIP,TX,731164,723852,167855,19135,372894,788999,147712,12629,328147
77436,ZIP,TX,662901,609869,126987,15873,477289,323231,121908,17302,377058
77437,ZIP,TX,638519,657675,21137,1923,702371,618215,16064,1385,554873
77440,ZIP,TX,195567,152542,22372,2908,181877,155593,17898,2152,138227
77441,ZIP,TX,769590,500234,79816,2794,623368,295138,43101,1928,642069
77442,ZIP,TX,9139,4113,174007,14095,7677,2427,172267,11135,7447
77443,ZIP,TX,454277,372507,99685,14554,322537,234679,66789,11934,351565
77444,ZIP,TX,801844,833918,142639,17687,721660,750526,156903,14150,779393
77445,ZIP,TX,975155,448571,166696,9168,585093,336428,105018,6418,368609
77446,ZIP,TX,991631,1011464,190596,24777,634644,950776,188690,18087,412519
77447,ZIP,TX,4025,2576,154163,17883,3260,2602,161871,10909,1956
77448,ZIP,TX,987995,899075,165829,11442,681717,881094,99497,6179,463568
77449,ZIP,TX,658858,599561,75413,11161,368960,497636,53543,8259,387408
77450,ZIP,TX,696806,348403,105896,9637,390211,320531,77304,6650,241931
77451,ZIP,TX,388976,287842,26738,1524,408425,284964,16845,1021,437015
77452,ZIP,TX,990168,851544,127232,6616,1049578,817482,83973,3374,965612
77453,ZIP,TX,37492,20621,90795,11803,19871,21240,51753,6020,16890
77454,ZIP,TX,821296,870574,132917,3855,763805,496227,93042,4241,565216
77455,ZIP,TX,696392,647645,194575,4864,348196,336775,108962,3064,289003
77456,ZIP,TX,579936,394356,26918,1534,574137,390412,18573,1258,292810
77457,ZIP,TX,99038,96067,171770,13570,86163,87421,163182,13977,82716
77458,ZIP,TX,926924,899116,152789,12223,639578,809204,120703,8434,479684
77459,ZIP,TX,840599,420300,191096,26371,605231,290007,187274,19515,508394
77460,ZIP,TX,648941,480216,122155,3176,493195,436997,87952,3367,271257
77461,ZIP,TX,662462,351105,49490,1485,351105,330039,45531,1247,361638
77463,ZIP,TX,877075,412225,121853,4874,692889,263824,112105,4435,672102
77464,ZIP,TX,736705,272581,169283,16759,405188,207162,174361,10726,230957
77465,ZIP,TX,784275,282339,175612,23708,737219,149640,180880,20389,538170
77466,ZIP,TX,674226,687711,81751,2943,512412,742728,71941,2708,491916
77467,ZIP,TX,507808,274216,1887,268,553511,161787,1302,265,365317
77468,ZIP,TX,969486,911317,30865,3611,736809,965996,24383,3936,626288
77469,ZIP,TX,910146,810030,109067,12761,919247,696626,65440,13782,974402
77470,ZIP,TX,358859,226081,149420,8965,254790,158257,109077,5200,201284
77471,ZIP,TX,645634,264710,40611,3980,645634,222356,43454,3701,516507
77473,ZIP,TX,452915,398565,60755,6197,312511,267039,51034,4090,178131
77474,ZIP,TX,729778,364889,85809,10898,598418,306507,76370,6212,460782
77475,ZIP,TX,727918,283888,145873,5835,531380,176011,126910,3268,265690
77476,ZIP,TX,802059,569462,12161,1094,521338,592240,9850,1083,490058
77477,ZIP,TX,937842,947220,24779,2329,778409,843026,19080,2259,755057
77478,ZIP,TX,346482,221748,113752,14674,242537,128614,72801,12913,230410
77479,ZIP,TX,575728,328165,16892,1267,466340,282222,9460,1318,447686
77480,ZIP,TX,602078,349205,183510,9910,656265,195555,155984,9514,590639
77481,ZIP,TX,622516,529139,54191,3902,516688,375689,49856,3707,501187
77482,ZIP,TX,549789,263899,116984,14038,428835,242787,88908,12775,445988
77483,ZIP,TX,226416,228680,103759,15253,135850,114340,67443,7932,67925
77484,ZIP,TX,926936,444929,71163,2206,834242,258059,41986,1699,542257
77485,ZIP,TX,46584,40062,100337,9030,50311,42866,76256,7043,26162
77486,ZIP,TX,179520,184906,186801,25218,96941,96151,121421,18661,69798
77487,ZIP,TX,514450,452716,166185,12464,365260,457243,126301,9473,219156
77488,ZIP,TX,752417,376209,151596,7580,669651,395019,130373,5761,562507
77489,ZIP,TX,976068,478273,109253,10598,1073675,497404,112531,6253,998518
77491,ZIP,TX,427380,440201,52629,2526,222238,277327,29999,2652,155567
77492,ZIP,TX,936139,1029753,166315,18128,964223,566364,121410,17584,771378
77493,ZIP,TX,102585,73861,66752,3538,111818,73861,73427,3255,80509
77494,ZIP,TX,533321,565320,122231,9656,522655,288313,134454,6566,329273
77496,ZIP,TX,869394,956333,110267,10365,591188,937206,102548,11298,331065
77497,ZIP,TX,366319,150191,73785,9592,304045,147187,79688,8057,291883
77501,ZIP,TX,14982,14083,18837,1281,8839,15210,9419,1396,6364
77502,ZIP,TX,907880,708146,74956,10344,844328,502784,50221,10241,928761
77503,ZIP,TX,898381,395288,94094,6492,736672,383429,73393,7141,456737
77504,ZIP,TX,602192,373359,126017,3781,319162,246417,105854,2193,277671
77505,ZIP,TX,394828,268483,113600,6021,434311,169144,69296,4997,416939
77506,ZIP,TX,600854,552786,26974,3426,642914,409062,20231,3495,700776
77507,ZIP,TX,561009,353436,108000,9396,454417,381711,86400,6389,240841
77508,ZIP,TX,117495,43473,32389,2753,98696,27823,29474,1762,62178
77510,ZIP,TX,180507,166066,107134,3964,153431,88015,59995,2775,99730
77511,ZIP,TX,775020,751769,2838,301,558014,774322,2270,304,301328
77512,ZIP,TX,880852,757533,187922,27812,880852,560574,163492,25587,792767
77514,ZIP,TX,5805,3019,35016,3467,5979,2415,35366,3155,6577
77515,ZIP,TX,22183,12422,95277,13339,15306,6335,75269,8270,9031
77516,ZIP,TX,26720,16566,188927,17948,14162,16069,143585,9512,15012
77517,ZIP,TX,124201,54648,133057,11443,105571,59566,70520,8239,64398
77518,ZIP,TX,909830,482210,126707,14698,773356,491854,64621,13081,734688
77519,ZIP,TX,750641,502929,127746,5238,698096,341992,127746,5500,404896
77520,ZIP,TX,403807,274589,65576,4328,209980,183975,53772,3289,159585
77521,ZIP,TX,578135,352662,50889,5598,317974,271550,25445,3471,209863
77522,ZIP,TX,557585,496251,192874,13887,306672,272938,140798,9582,254538
77530,ZIP,TX,649299,655792,150771,7689,603848,327896,110063,4767,603848
77531,ZIP,TX,351725,225104,56501,8193,228621,166577,48026,6063,224049
77532,ZIP,TX,521113,297034,169201,7783,427313,273271,130285,6304,388855
77533,ZIP,TX,915927,577034,179077,19519,586193,398153,195194,15615,468954
77534,ZIP,TX,775347,379920,172136,7230,534989,360924,111888,7085,395892
77535,ZIP,TX,525695,262848,162086,12643,346959,249706,170190,8850,180419
77536,ZIP,TX,625665,531815,116342,9191,594382,478634,67478,8456,534944
77538,ZIP,TX,617564,592861,138295,12723,654618,640290,128614,11578,667710
77539,ZIP,TX,76817,68367,11771,1048,74512,43071,12948,828,48433
77541,ZIP,TX,15220,15068,62032,1985,12937,9191,62032,1628,10220
77542,ZIP,TX,167498,112224,42492,4674,110549,90901,33144,3646,85123
77545,ZIP,TX,816746,571722,40527,1216,441043,508833,38906,693,335193
77546,ZIP,TX,392732,392732,117165,7381,294549,208148,73814,7012,209130
77547,ZIP,TX,979181,822512,198260,27955,851887,641559,202225,30471,928557
77549,ZIP,TX,191849,67147,5900,561,153479,60432,6136,561,150409
77550,ZIP,TX,425323,267953,102935,15131,263700,160772,107052,14828,229419
77551,ZIP,TX,870027,348011,32650,4245,435014,337571,35262,4287,417613
77552,ZIP,TX,945858,1030985,55348,8192,766145,690760,58669,6881,743161
77553,ZIP,TX,800914,680777,179848,8633,784896,714816,133088,9151,714255
77554,ZIP,TX,651159,709763,68026,7755,664182,624591,41496,5971,611047
77555,ZIP,TX,687655,756421,86471,9771,543247,635394,61394,8012,385705
77560,ZIP,TX,638074,325418,163181,18276,689120,344943,94645,9686,654664
77561,ZIP,TX,446553,192018,156731,10188,468881,165135,122250,9169,375105
77562,ZIP,TX,786221,628977,178227,9624,746910,339648,126541,9432,507899
77563,ZIP,TX,728233,575304,30631,3278,575304,460243,24811,3147,396960
77564,ZIP,TX,992642,674997,59494,2023,1022421,701997,46405,2205,909955
77565,ZIP,TX,393242,353918,5966,304,381445,261899,3580,152,255568
77566,ZIP,TX,996176,816864,141890,4540,886597,710672,131958,4903,966391
77568,ZIP,TX,720006,576005,20100,2312,720006,564485,14472,1410,763206
77571,ZIP,TX,816445,522525,12111,690,604169,522525,11384,573,573961
77572,ZIP,TX,439533,158232,151459,21053,373603,164561,89361,12000,339979
77573,ZIP,TX,14327,5014,182593,25380,9742,3209,200852,17005,7599
77574,ZIP,TX,893650,491508,12871,1429,875777,437442,12099,986,551740
77575,ZIP,TX,622104,553673,15332,1794,329715,359887,13032,1041,194532
77577,ZIP,TX,624463,337210,167649,8550,499570,219187,124060,5985,469596
77578,ZIP,TX,499836,259915,166090,22920,339888,213130,157786,20170,207332
77580,ZIP,TX,443728,377169,97291,3016,394918,207443,69077,2533,225103
77581,ZIP,TX,682798,409679,10261,1242,416507,376905,5951,994,262399
77582,ZIP,TX,453788,167902,12144,498,376644,164544,8015,463,410542
77583,ZIP,TX,241675,181256,56498,5819,152255,166756,38419,4597,120281
77584,ZIP,TX,398646,406619,126446,4552,342836,349692,85983,2640,191988
77585,ZIP,TX,721547,526729,126286,16038,541160,516194,127549,15717,346342
77586,ZIP,TX,625535,400342,142278,12094,487917,416356,88212,11368,458642
77587,ZIP,TX,68999,57269,52715,7064,51749,58414,49025,4874,26909
77588,ZIP,TX,942586,754069,79096,11311,933160,377035,60113,10972,979818
77590,ZIP,TX,835195,860251,89829,3952,501117,645188,90727,3280,521162
77591,ZIP,TX,149080,59632,82455,11049,114792,55458,46175,7182,79206
77592,ZIP,TX,862080,568973,130118,5075,732768,364143,105396,5430,520265
77597,ZIP,TX,146683,151083,31558,3503,90943,146551,28718,2277,50019
77598,ZIP,TX,418107,192329,175928,12491,321942,113474,163613,7994,309064
77611,ZIP,TX,623598,685958,180510,23827,430283,589924,189536,25018,434586
77612,ZIP,TX,860770,834947,160088,9445,568108,885044,92851,8595,318140
77613,ZIP,TX,673307,538646,185694,15413,659841,544032,157840,11406,593857
77614,ZIP,TX,996653,1076385,17246,1569,1046486,979510,11555,1083,868583
77615,ZIP,TX,439646,466025,167401,22097,320942,288936,127225,22318,279220
77616,ZIP,TX,311576,205640,62119,1801,249261,108989,45968,1783,226828
77617,ZIP,TX,701636,308720,39525,4229,463080,250063,23320,4356,324156
77619,ZIP,TX,573997,568257,38971,1169,573997,414828,42089,842,464938
77622,ZIP,TX,104294,91779,64883,7202,69877,80766,70074,6410,34939
77623,ZIP,TX,523818,570962,54431,6314,272385,622349,48444,4167,185222
77624,ZIP,TX,371881,371881,88092,9602,189659,334693,64307,7394,123278
77625,ZIP,TX,261374,243078,170078,10035,209099,213909,113952,9533,138005
77626,ZIP,TX,404416,355886,29653,2046,238605,380798,32025,1903,186112
77627,ZIP,TX,883006,971307,196868,19687,847686,981020,202774,16734,737487
77629,ZIP,TX,890374,632166,5536,465,480802,537341,3266,484,524074
77630,ZIP,TX,755172,377586,90259,4784,377586,271862,70402,5023,283190
77631,ZIP,TX,406926,174978,47315,4542,305195,118985,35959,4088,207533
77632,ZIP,TX,36885,21393,168465,5728,31352,12622,85917,5556,19752
77639,ZIP,TX,916112,971079,142184,16351,916112,699177,79623,15206,604634
77640,ZIP,TX,610534,488427,173176,11949,341899,488427,161054,13144,321385
77641,ZIP,TX,15853,12048,20452,2516,10622,6747,16566,2239,10410
77642,ZIP,TX,467503,420753,12688,1561,313227,286112,6344,905,238053
77643,ZIP,TX,37936,32625,102863,2777,39453,19901,54517,2610,43004
77650,ZIP,TX,457143,192000,117219,4689,329143,201600,65643,3611,355474
77651,ZIP,TX,525723,205032,46931,5632,552009,116868,50216,3379,540969
77655,ZIP,TX,216724,210222,112381,9777,190717,155564,112381,7431,188810
77656,ZIP,TX,22508,11929,5258,352,16431,10498,3207,275,17745
77657,ZIP,TX,971940,952501,54873,4993,1059415,809626,54873,3046,699214
77659,ZIP,TX,286443,286443,68704,7283,257799,243477,58398,6846,224285
77660,ZIP,TX,763051,412048,21902,1270,381526,234867,20150,864,198394
77661,ZIP,TX,469137,431606,84531,8622,440989,293492,86222,8708,251364
77662,ZIP,TX,170869,126443,181930,16556,124734,64486,127351,11755,112261
77663,ZIP,TX,170749,90497,150008,17101,85375,62443,94505,10432,88790
77664,ZIP,TX,765100,627382,153716,21674,833959,570918,127584,23625,625469
77665,ZIP,TX,911242,874792,142068,15485,865680,839800,109392,13782,519408
77670,ZIP,TX,363929,298422,136082,6396,247472,307375,118391,4797,150958
77701,ZIP,TX,605490,532831,149146,18345,520721,293057,113351,19262,338469
77702,ZIP,TX,41321,30578,137096,4661,35949,25380,76774,3589,39544
77703,ZIP,TX,964750,453433,162425,11370,964750,281128,152680,8528,964750
77704,ZIP,TX,30129,13558,167808,18459,27417,9491,171164,12368,16176
77705,ZIP,TX,466220,498855,48960,2693,293719,319267,32803,1912,193855
77706,ZIP,TX,713174,335192,180936,7057,556276,294969,180936,7057,461709
77707,ZIP,TX,746313,664219,198912,5570,716460,385247,101445,3008,408382
77708,ZIP,TX,907170,762023,131823,14764,889027,548657,104140,12697,533416
77709,ZIP,TX,493847,345693,73032,4017,350631,248899,73762,3535,315568
77710,ZIP,TX,956864,421020,116844,6310,755923,235771,58422,3723,498909
77713,ZIP,TX,721913,418710,122301,14065,620845,435458,95395,15472,651887
77720,ZIP,TX,413956,289769,66472,8841,211118,165168,61819,8222,230119
77725,ZIP,TX,442306,190192,40767,1916,243268,127429,35875,1859,221374
77726,ZIP,TX,415609,440546,81253,11863,378204,462573,52002,9965,276089
77801,ZIP,TX,910505,345992,144103,17725,956030,280254,125370,14357,717023
77802,ZIP,TX,241928,162092,112454,14057,159672,157229,86590,11667,97400
77803,ZIP,TX,695192,354548,180246,4686,347596,195001,171234,2952,205082
77805,ZIP,TX,162938,158050,144841,13181,146644,109055,75317,13049,90919
77806,ZIP,TX,54309,58111,35047,4977,42904,32542,18224,5425,41617
77807,ZIP,TX,516616,361631,140473,18683,418459,206130,123616,11023,426828
77808,ZIP,TX,852972,588551,26844,2631,588551,370787,13690,2078,629750
77830,ZIP,TX,649670,597696,114378,6863,389802,298848,97221,5490,339128
77831,ZIP,TX,414004,260823,41024,5251,356043,286905,21332,4778,213626
77833,ZIP,TX,615209,350669,111713,4692,621361,340149,79316,4364,323108
77834,ZIP,TX,841555,833139,126518,12525,429193,483221,135374,9895,424901
77835,ZIP,TX,650645,240739,31414,3456,605100,166110,20419,2799,623253
77836,ZIP,TX,293402,231788,125985,3402,149635,227152,78111,3504,98759
77837,ZIP,TX,568842,227537,155721,8253,369747,220711,166621,8583,199663
